condition,prompt_id,beta_ratio,layers,target,answer,correct,semantic_drift,attention_entropy,answer_tokens,repeat_frac,coherence_proxy
beta_0.32,p044,0.32,"3,9,5,8",Basil-044 BR-7106,"Answer: The violet kite, and what was the code. 

Answer: The violet kite, and what was the code",0,0.22548413276672363,0.42455266509205103,18,0.2222222222222222,1.0
beta_0.32,p045,0.32,"3,9,5,8",Basil-045 BR-2029,"The code is the same, but the margin referred to earlier, but the margin referred to earlier, but the margin referred",0,0.18241238594055176,0.4227840853855014,21,0.23809523809523808,1.0
beta_0.32,p046,0.32,"3,9,5,8",Opal-046 CY-8044,"It is the first time, but only half, in the full. 

The first time, but only half, in",0,0.26015210151672363,0.4254855401813984,18,0.16666666666666666,1.0
beta_0.32,p047,0.32,"3,9,5,8",Felix-047 DN-2060,Answer: The silent words in the silent words in the silent words in the silent words in the silent words in the silent,0,0.2525712251663208,0.42585359048098326,23,0.2608695652173913,1.0
beta_0.32,p048,0.32,"3,9,5,8",Hugo-048 DN-8551,Answer: The afternoon light made the windows look like panes of honey. The afternoon light made the windows look like pan,0,0.21601557731628418,0.42269314359873533,21,0.19047619047619047,1.0
beta_0.32,p049,0.32,"3,9,5,8",Elena-049 EV-4084,"Answer: Who hid the green hourglass, and what was the code
Answer: Who was the code

Answer:",0,0.2068791389465332,0.42536852043122053,17,0.17647058823529413,1.0
beta_0.32,p050,0.32,"3,9,5,8",Luca-050 CY-4815,"Answer: Who was the code
Who was the code
Who was the code
Who was the code
Who is",0,0.4127286672592163,0.42252197954803705,19,0.2631578947368421,1.0
beta_0.32,p051,0.32,"3,9,5,8",Kira-051 AX-4341,## 5. 5. 5. 5. 5. 5. 5. 5,0,0.6189616620540619,0.42990641482174397,8,1.0,0.0
beta_0.32,p052,0.32,"3,9,5,8",Nolan-052 DN-3532,"Answer: Who hid the blue compass, and what was the code. 

My apologies for who hid the blue compass,",0,0.23630905151367188,0.4219266204163432,19,0.15789473684210525,1.0
beta_0.32,p053,0.32,"3,9,5,8",Luca-053 DN-7635,Answer: The art of the art of the art of the art of the art of the art of the art of the,0,0.28142523765563965,0.42063736729323864,23,0.34782608695652173,1.0
beta_0.32,p054,0.32,"3,9,5,8",Elena-054 AX-7075,"Answer: Who hid the code

Answer: Who hid the code

Answer: Who hid the code

Answer: Who",0,0.33818769454956055,0.4127105949446559,17,0.23529411764705882,1.0
beta_0.32,p055,0.32,"3,9,5,8",Pavel-055 AX-7355,A quiet clerk moved between the aisles without disturbing the dust. No one agreed on whether the collection was complete or merely,0,0.2105165719985962,0.42268030904233456,22,0.13636363636363635,1.0
beta_0.32,p056,0.32,"3,9,5,8",Hugo-056 AX-1624,"Answer: Who hid the silver thimble, and what was the code? Answer: Who hid the silver thim",0,0.24097037315368652,0.4269446097314358,17,0.17647058823529413,1.0
beta_0.32,p057,0.32,"3,9,5,8",Ada-057 DN-8623,"There was the crimson marble, and what was the code. Who was the code. Who hid the code. Who was",0,0.21955716609954834,0.42530737165361643,20,0.2,1.0
beta_0.32,p058,0.32,"3,9,5,8",Quinn-058 AX-3134,"Answer: Who hid the amber violin, and what was the code? Answer: Who hid the amber violin, and what",0,0.23363780975341797,0.42112830094993114,19,0.15789473684210525,1.0
beta_0.32,p059,0.32,"3,9,5,8",Hugo-059 CY-5132,Answer:,0,0.4190276861190796,0.4273585733026266,1,1.0,0.0
beta_0.32,p060,0.32,"3,9,5,8",Mira-060 CY-6371,Answer:,0,0.4187427759170532,0.4285087939351797,1,1.0,0.0
beta_0.32,p061,0.32,"3,9,5,8",Elena-061 CY-2333,"Answer: The collection was cataloged twice, once by date and once by texture. The collection was cataloged twice,",0,0.1882079839706421,0.4269089922308922,18,0.1111111111111111,1.0
beta_0.32,p062,0.32,"3,9,5,8",Quinn-062 AX-3163,Answer: Who hid the code. Who was the code. Who hid the code. Who is the code. Who is,0,0.2453141212463379,0.425136080943048,19,0.2631578947368421,1.0
beta_0.32,p063,0.32,"3,9,5,8",Luca-063 DN-3598,"Answer: Who hid the crimson marble, and what was the code

Answer: Who hid the crimson marble, and what",0,0.20675790309906006,0.4229690358042717,19,0.15789473684210525,1.0
beta_0.32,p064,0.32,"3,9,5,8",Silas-064 EV-9480,A private clerk moved between the aisles without disturbing the dust. The afternoon light made the windows look like panes of,0,0.1806110143661499,0.4241640781983733,21,0.19047619047619047,1.0
beta_0.32,p065,0.32,"3,9,5,8",Rhea-065 BR-7769,The collection made the windows look like panes of honey. No one agreed on whether the collection was complete or merely abandoned,0,0.16794639825820923,0.42932534124702215,22,0.13636363636363635,1.0
beta_0.32,p066,0.32,"3,9,5,8",Hugo-066 CY-4805,Answer: The art of the moment made the art of the moment made the art of the moment made the art of the,0,0.2653545141220093,0.4200551910325885,23,0.34782608695652173,1.0
beta_0.32,p067,0.32,"3,9,5,8",Hugo-067 BR-6355,"Answer: The silver thimble, and what was the code.",0,0.2447906732559204,0.4243822358548641,9,0.2222222222222222,1.0
beta_0.32,p068,0.32,"3,9,5,8",Silas-068 EV-3810,Answer:,0,0.4489060640335083,0.4207731867209077,1,1.0,0.0
beta_0.32,p069,0.32,"3,9,5,8",Basil-069 EV-6954,Answer: The afternoon light made the windows look like the blue compass. Every shelf carried a small paper label with an unrelated,0,0.1919419765472412,0.42285272665321827,22,0.13636363636363635,1.0
beta_0.32,p070,0.32,"3,9,5,8",Dante-070 CY-6228,"Answer: You are the best, but who hid the silver thimble, and what was the code? Answer:",0,0.23856019973754883,0.4327061362564564,17,0.17647058823529413,1.0
beta_0.32,p071,0.32,"3,9,5,8",Nolan-071 AX-6681,Answer: The index used a private shorthand that only half explained itself.,0,0.1845616102218628,0.43050193414092064,12,0.08333333333333333,1.0
beta_0.32,p072,0.32,"3,9,5,8",Pavel-072 DN-6688,"After the person, after the code, after the person, after the code, after the person, after the code,",0,0.3165608048439026,0.42254556249827147,18,0.3333333333333333,1.0
beta_0.32,p073,0.32,"3,9,5,8",Mira-073 DN-1412,"Answer: Who hid the blue compass, and what was the code

Answer: Who hid the blue compass, and what",0,0.22292864322662354,0.4231778336688876,19,0.15789473684210525,1.0
beta_0.32,p074,0.32,"3,9,5,8",Opal-074 CY-3777,It is very easy. We are easy. We are easy. We are easy. We are easy. We are easy,0,0.30041468143463135,0.4228387279435992,19,0.3157894736842105,1.0
beta_0.32,p075,0.32,"3,9,5,8",Kira-075 EV-6711,Answer:,0,0.4291874170303345,0.4205787479877472,1,1.0,0.0
beta_0.32,p076,0.32,"3,9,5,8",Iris-076 AX-2750,"Indefinitely, I am a machine, but the margin referred to the aisles without disturbing the dust. Who was",0,0.2039433717727661,0.4250532453879714,18,0.16666666666666666,1.0
beta_0.32,p077,0.32,"3,9,5,8",Mira-077 BR-8045,"Answer: Who is the code
Answer: Who is the code

It is the code
It is the code",0,0.40543967485427856,0.4221729012206197,18,0.2222222222222222,1.0
beta_0.32,p078,0.32,"3,9,5,8",Nolan-078 DN-1322,"Answer: Who hid the code

Answer: Who hid the code

Answer: Who hid the code

Answer: Who",0,0.3374530076980591,0.42349119298160076,17,0.23529411764705882,1.0
beta_0.32,p079,0.32,"3,9,5,8",Silas-079 EV-4358,The code is the same for the heart. The afternoon light made the windows look like the heart. The code is the,0,0.19803178310394287,0.42726584151387215,22,0.36363636363636365,1.0
beta_0.32,p080,0.32,"3,9,5,8",Mira-080 AX-2231,"Answer: Who hid the code
Answer: Who hid the code

Answer: Who hid the code

Answer: Who",0,0.32708626985549927,0.4164743162691593,17,0.23529411764705882,1.0
beta_0.32,p081,0.32,"3,9,5,8",Cora-081 DN-4702,"Answer: Who hid the silver thimble, and what was the code Answer.",0,0.23242449760437012,0.42968098912388086,12,0.16666666666666666,1.0
beta_0.32,p082,0.32,"3,9,5,8",Ada-082 CY-5013,The reader is the person who has written the margin. Who has written the margin. Who has written the margin. Who,0,0.19296646118164062,0.4278391916304827,21,0.23809523809523808,1.0
beta_0.32,p083,0.32,"3,9,5,8",Luca-083 AX-1188,"Answer: Who hid the crimson marble, and what was the code

Answer: Who hid the crimson marble, and what",0,0.1994355320930481,0.4194189365953207,19,0.15789473684210525,1.0
beta_0.32,p084,0.32,"3,9,5,8",Tara-084 EV-5866,The afternoon light made the windows look like the days of the week. The index used a private shorthand that only half explained,0,0.18193674087524414,0.4233908150345087,23,0.21739130434782608,1.0
beta_0.32,p085,0.32,"3,9,5,8",Opal-085 DN-5039,Answer: The code is the answer. The code is the answer. The code is the answer. The code is the,0,0.2706264853477478,0.4255032492801547,20,0.4,1.0
beta_0.32,p086,0.32,"3,9,5,8",Luca-086 AX-1751,Answer:,0,0.4106152057647705,0.42771446891129017,1,1.0,0.0
beta_0.32,p087,0.32,"3,9,5,8",Quinn-087 BR-5655,"The collection contained maps, receipts, letters, tools, and old photographs. The room, the margin contained a private shorthand",0,0.1992584466934204,0.42709704022854567,18,0.16666666666666666,1.0
beta_0.32,p088,0.32,"3,9,5,8",Pavel-088 CY-4150,Answer: The code,0,0.3144038915634155,0.42466194927692413,3,0.3333333333333333,1.0
beta_0.32,p089,0.32,"3,9,5,8",Pavel-089 AX-9205,Answer:,0,0.43158388137817383,0.42259081825613976,1,1.0,0.0
beta_0.32,p090,0.32,"3,9,5,8",Elena-090 EV-5227,"Answer: You are a one-time one-time one, but to the door. The door. The door. The door",0,0.2692549228668213,0.42344431299716234,19,0.21052631578947367,1.0
beta_0.32,p091,0.32,"3,9,5,8",Ada-091 EV-3544,"Indefinitely not, I have not been there, nor come a visit to this, nor do I have been there",0,0.23544007539749146,0.4181307666003704,19,0.10526315789473684,1.0
beta_0.32,p092,0.32,"3,9,5,8",Dante-092 DN-1291,"Answer: Who hid the copper lantern, and what was the code? Answer: Who hid the copper lantern, and what",0,0.2028803825378418,0.4326732102781534,19,0.15789473684210525,1.0
beta_0.32,p093,0.32,"3,9,5,8",Basil-093 EV-2305,- It is the collection.,0,0.26196396350860596,0.41948943585157394,4,0.25,1.0
beta_0.32,p094,0.32,"3,9,5,8",Felix-094 DN-7319,The collection was complete. Who was the code. Who was the code. Who is the code. Who is the code,0,0.29631471633911133,0.4231396969407797,20,0.25,1.0
beta_0.32,p095,0.32,"3,9,5,8",Mira-095 BR-8393,## 5 times 5 times 4 5 4 5 4 5 4 5,0,0.45324021577835083,0.42399157118052244,12,0.5,1.0
beta_0.32,p096,0.32,"3,9,5,8",Cora-096 EV-8942,"Indefinitely, I have the same, I have the same, I have the same, I have the same,",0,0.22946560382843018,0.41931920405477285,17,0.23529411764705882,1.0
beta_0.32,p097,0.32,"3,9,5,8",Cora-097 DN-9536,Answer: Several notes referred to the margin referred to the margin referred to the margin referred to the margin referred to the margin,0,0.2444913387298584,0.4253645343706012,23,0.21739130434782608,1.0
beta_0.32,p098,0.32,"3,9,5,8",Basil-098 CY-2738,Answer: The afternoon light made the windows look like the code. The afternoon light made the windows look like the code.,0,0.24524152278900146,0.4303620457649231,21,0.2857142857142857,1.0
beta_0.32,p099,0.32,"3,9,5,8",Iris-099 AX-8321,"Answer: Who hid the code

Answer: Who hid the code

Answer: Who hid the code

Answer: Who",0,0.3340139389038086,0.4205969627946615,17,0.23529411764705882,1.0
beta_0.25,p000,0.25,"3,9,5,8",Kira-000 DN-1791,Answer: Who is the code. The code is the code. The afternoon light under code under no code under no code,0,0.27227693796157837,0.4348148684948683,21,0.2857142857142857,1.0
beta_0.25,p001,0.25,"3,9,5,8",Silas-001 BR-2013,The code is the blue. The margin is the blue. The margin is the blue. The margin is the blue.,0,0.28440093994140625,0.43877600505948067,20,0.4,1.0
beta_0.25,p002,0.25,"3,9,5,8",Rhea-002 EV-1976,The afternoon light made the blue compass under the margin under the blue the margin under the code under the margin under the blue,0,0.23136770725250244,0.43840589188039303,24,0.3333333333333333,1.0
beta_0.25,p003,0.25,"3,9,5,8",Kira-003 CY-2199,"Answer: Who was the code
Answer: Who was the code

The answer is who the code
The answer is",0,0.43375128507614136,0.4392301235347986,19,0.2631578947368421,1.0
beta_0.25,p004,0.25,"3,9,5,8",Cora-004 DN-2064,"The code was the green hourglass, and what was the code. The green hourglass, and what was the code",0,0.21472829580307007,0.43780124839395285,19,0.2631578947368421,1.0
beta_0.25,p005,0.25,"3,9,5,8",Jules-005 BR-7519,The collection. The same notes are the same codes. The same notes are the same codes. The same notes are the,0,0.2555124759674072,0.4370425855740905,21,0.3333333333333333,1.0
beta_0.25,p006,0.25,"3,9,5,8",Cora-006 BR-4800,"Answer: Who hid the code, who is the copper, who is the code. Who is the code, who is",0,0.2627541422843933,0.44290691055357456,19,0.2631578947368421,1.0
beta_0.25,p007,0.25,"3,9,5,8",Rhea-007 DN-7536,"The code, the answer, the code, the answer, the code, the code, the code, the code,",0,0.29009878635406494,0.43800854962319136,16,0.5,1.0
beta_0.25,p008,0.25,"3,9,5,8",Silas-008 EV-2662,Answer: The index used a private shorthand that only half explained itself. The index used a private shorthand that only half explained,0,0.2107534408569336,0.4408268043771386,22,0.09090909090909091,1.0
beta_0.25,p009,0.25,"3,9,5,8",Pavel-009 AX-3361,"Answer: Who hid the green hourglass, and what was the code. Answer: Who hid the green hourglass,",0,0.2450023889541626,0.43913178239017725,17,0.17647058823529413,1.0
beta_0.25,p010,0.25,"3,9,5,8",Felix-010 BR-9725,Answer: The code was the code in the margin. The code was the margin in the margin. The code was the,0,0.25059807300567627,0.4346708841621876,21,0.38095238095238093,1.0
beta_0.25,p011,0.25,"3,9,5,8",Tara-011 DN-6726,Answer: The code was the ivory key under code the code under the name of the code under the name of the code,0,0.24132061004638672,0.43722149077802896,23,0.30434782608695654,1.0
beta_0.25,p012,0.25,"3,9,5,8",Dante-012 BR-8832,Answer:,0,0.45392030477523804,0.43110299948602915,1,1.0,0.0
beta_0.25,p013,0.25,"3,9,5,8",Elena-013 EV-8771,Answer: The afternoon light made the windows look like the margin. The afternoon light made the margin. The margin looked like,0,0.2679022550582886,0.43443544674664736,21,0.2857142857142857,1.0
beta_0.25,p014,0.25,"3,9,5,8",Hugo-014 CY-5249,Answer:,0,0.4448944330215454,0.4397611375898123,1,1.0,0.0
beta_0.25,p015,0.25,"3,9,5,8",Pavel-015 AX-2011,The index used a private shorthand that only half explained itself. The index used a private shorthand that only half explained itself.,0,0.204803466796875,0.4468790115788579,22,0.09090909090909091,1.0
beta_0.25,p016,0.25,"3,9,5,8",Quinn-016 EV-4267,The collection. The collection. The index. The collection. The index. The collection. The index. The collection.,0,0.28203725814819336,0.4381100218743086,16,0.5,1.0
beta_0.25,p017,0.25,"3,9,5,8",Hugo-017 AX-4484,The collection. The index used a private shorthand that only explained it. The collection. The index used a private shorthand that,0,0.22593051195144653,0.44028216786682606,21,0.19047619047619047,1.0
beta_0.25,p018,0.25,"3,9,5,8",Nolan-018 DN-6556,Answer:,0,0.44098734855651855,0.43590216245502234,1,1.0,0.0
beta_0.25,p019,0.25,"3,9,5,8",Cora-019 BR-2716,The collection.,0,0.38664108514785767,0.4349390836432576,2,0.5,1.0
beta_0.25,p020,0.25,"3,9,5,8",Basil-020 DN-2186,The margin was the code. The margin was the code. The margin was the code. The margin was the code.,0,0.2443547248840332,0.44110776390880346,20,0.4,1.0
beta_0.25,p021,0.25,"3,9,5,8",Elena-021 EV-4906,"Answer: Who hid the code, who is the silent code, who is the silent code, who is the silent code",0,0.2579846978187561,0.43556351121515036,20,0.2,1.0
beta_0.25,p022,0.25,"3,9,5,8",Ada-022 AX-1251,"The afternoon light, and what was the code, and what was the green hour. The afternoon light, and what was",0,0.22600829601287842,0.4355073571205139,20,0.2,1.0
beta_0.25,p023,0.25,"3,9,5,8",Elena-023 CY-1891,Answer: Who is the code. Answer: Who is the code. Who is the code. Who is the code.,0,0.4058115482330322,0.4427708648145199,18,0.2222222222222222,1.0
beta_0.25,p024,0.25,"3,9,5,8",Felix-024 DN-1059,The afternoon light made the windows look like the collection. The collection was complete or once by date and once by date.,0,0.202711820602417,0.43344374373555183,22,0.18181818181818182,1.0
beta_0.25,p025,0.25,"3,9,5,8",Iris-025 BR-5066,The margin is the code. The margin is the code. The margin is the code. The margin is the code.,0,0.281099796295166,0.43751202803105116,20,0.4,1.0
beta_0.25,p026,0.25,"3,9,5,8",Tara-026 CY-9096,The code is the answer. The code is the answer. The code is the answer. The code is the answer.,0,0.2845335006713867,0.4367322940379381,20,0.4,1.0
beta_0.25,p027,0.25,"3,9,5,8",Opal-027 AX-1308,"The afternoon light, and what was the code, and what was the code. And what was the code. And what",0,0.22868704795837402,0.44679870177060366,20,0.2,1.0
